timestamp,item_id,count,mf
2022-11-23T19:07:53.705,27421,1,452
2022-11-23T19:07:53.705,507,1,452
2022-11-23T19:07:53.876,1055,1,452
2022-11-23T19:07:53.876,2802,1,452
2022-11-23T19:07:53.876,26329,1,452
2022-11-23T19:07:53.876,69308,1,452
2022-11-23T19:07:53.876,27868,1,452
2022-11-23T19:07:53.876,28032,1,452
2022-11-23T19:07:53.876,84731,-6,452
2022-11-23T19:07:53.877,28490,1,452
2022-11-23T19:07:53.877,1521,1,452
2022-11-23T19:07:53.877,84731,-2,452
2022-11-23T19:07:54.046,466,1,452
2022-11-23T19:07:54.046,84731,-5,452
2022-11-23T19:07:54.046,908,1,452
2022-11-23T19:07:54.046,1249,1,452
2022-11-23T19:07:54.046,2820,1,452
2022-11-23T19:07:54.046,2071,1,452
2022-11-23T19:07:54.086,1956,1,452
2022-11-23T19:07:54.086,1496,1,452
2022-11-23T19:07:54.086,84731,-3,452
2022-11-23T19:07:54.086,28768,1,452
2022-11-23T19:07:54.130,28490,1,452
2022-11-23T19:07:54.130,27546,1,452
2022-11-23T19:07:54.130,84731,-2,452
2022-11-23T19:07:54.172,1433,1,452
2022-11-23T19:07:54.172,84731,-1,452
2022-11-23T19:07:54.215,23239,1,452
2022-11-23T19:07:54.215,84731,-2,452
2022-11-23T19:07:54.215,69508,1,452
2022-11-23T19:07:54.397,26463,1,452
2022-11-23T19:07:54.397,28499,1,452
2022-11-23T19:07:54.397,69223,1,452
2022-11-23T19:07:54.397,1521,1,452
2022-11-23T19:07:54.397,84731,-6,452
2022-11-23T19:07:54.397,1017,1,452
2022-11-23T19:07:54.397,23173,1,452
2022-11-23T19:07:54.439,84731,-2,452
2022-11-23T19:07:54.439,26770,1,452
2022-11-23T19:07:54.439,28192,1,452
2022-11-23T19:07:54.440,1055,1,452
2022-11-23T19:07:54.440,84731,-2,452
2022-11-23T19:07:54.440,1490,1,452
2022-11-23T19:07:54.552,1488,1,452
2022-11-23T19:07:54.552,1784,1,452
2022-11-23T19:07:54.552,26305,1,452
2022-11-23T19:07:54.552,84731,-3,452
2022-11-23T19:07:54.596,1769,1,452
2022-11-23T19:07:54.596,28764,1,452
2022-11-23T19:07:54.596,84731,-3,452
2022-11-23T19:07:54.596,2500,1,452
2022-11-23T19:07:54.636,1479,1,452
2022-11-23T19:07:54.636,28192,1,452
2022-11-23T19:07:54.636,84731,-2,452
2022-11-23T19:07:54.730,26454,1,452
2022-11-23T19:07:54.730,84731,-2,452
2022-11-23T19:07:54.730,28362,1,452
2022-11-23T19:07:54.731,84731,-1,452
2022-11-23T19:07:54.731,27230,1,452
2022-11-23T19:07:54.771,590,1,452
2022-11-23T19:07:54.771,1532,1,452
2022-11-23T19:07:54.771,84731,-2,452
2022-11-23T19:07:54.881,69430,1,452
2022-11-23T19:07:54.881,84731,-3,452
2022-11-23T19:07:54.881,26305,1,452
2022-11-23T19:07:54.881,27718,1,452
2022-11-23T19:07:54.921,28669,1,452
2022-11-23T19:07:54.921,559,1,452
2022-11-23T19:07:54.921,84731,-3,452
2022-11-23T19:07:54.921,1564,1,452
2022-11-23T19:07:55.075,28075,1,452
2022-11-23T19:07:55.075,28505,1,452
2022-11-23T19:07:55.075,69430,1,452
2022-11-23T19:07:55.075,908,1,452
2022-11-23T19:07:55.075,84731,-5,452
2022-11-23T19:07:55.075,2648,1,452
2022-11-23T19:07:55.117,84731,-2,452
2022-11-23T19:07:55.117,27868,1,452
2022-11-23T19:07:55.117,27727,1,452
2022-11-23T19:07:55.158,84731,-2,452
2022-11-23T19:07:55.158,26608,1,452
2022-11-23T19:07:55.158,26624,1,452
2022-11-23T19:07:55.243,26940,1,452
2022-11-23T19:07:55.243,28027,1,452
2022-11-23T19:07:55.243,84731,-3,452
2022-11-23T19:07:55.243,1749,1,452
2022-11-23T19:07:55.326,84731,-3,452
2022-11-23T19:07:55.326,27404,1,452
2022-11-23T19:07:55.326,23235,1,452
2022-11-23T19:07:55.326,1243,1,452
2022-11-23T19:07:55.327,68866,1,452
2022-11-23T19:07:55.327,26329,1,452
2022-11-23T19:07:55.327,84731,-2,452
2022-11-23T19:07:55.436,1741,1,452
2022-11-23T19:07:55.436,26624,1,452
2022-11-23T19:07:55.436,84731,-3,452
2022-11-23T19:07:55.436,28474,1,452
2022-11-23T19:07:55.476,449,1,452
2022-11-23T19:07:55.476,84731,-2,452
2022-11-23T19:07:55.476,27412,1,452
2022-11-23T19:07:55.521,1251,1,452
2022-11-23T19:07:55.521,84731,-3,452
2022-11-23T19:07:55.521,69223,1,452
2022-11-23T19:07:55.521,26608,1,452
2022-11-23T19:07:55.646,84731,-3,452
2022-11-23T19:07:55.646,27089,1,452
2022-11-23T19:07:55.646,26329,1,452
2022-11-23T19:07:55.646,2657,1,452
2022-11-23T19:07:55.647,28161,1,452
2022-11-23T19:07:55.647,1741,1,452
2022-11-23T19:07:55.647,84731,-2,452
2022-11-23T19:07:55.761,1805,1,452
2022-11-23T19:07:55.761,2644,1,452
2022-11-23T19:07:55.761,28050,1,452
2022-11-23T19:07:55.761,84731,-3,452
2022-11-23T19:07:55.802,27705,1,452
2022-11-23T19:07:55.802,2328,1,452
2022-11-23T19:07:55.802,84731,-2,452
2022-11-23T19:07:55.845,2318,1,452
2022-11-23T19:07:55.845,28161,1,452
2022-11-23T19:07:55.845,84731,-3,452
2022-11-23T19:07:55.845,1574,1,452
2022-11-23T19:07:55.948,84731,-3,452
2022-11-23T19:07:55.948,929,1,452
2022-11-23T19:07:55.948,2656,1,452
2022-11-23T19:07:55.948,27546,1,452
2022-11-23T19:07:55.995,84731,-2,452
2022-11-23T19:07:55.995,529,1,452
2022-11-23T19:07:55.995,26932,1,452
2022-11-23T19:07:56.036,25914,1,452
2022-11-23T19:07:56.036,84731,-2,452
2022-11-23T19:07:56.036,2069,1,452
2022-11-23T19:07:56.129,27727,1,452
2022-11-23T19:07:56.129,84731,-3,452
2022-11-23T19:07:56.129,507,1,452
2022-11-23T19:07:56.129,26626,1,452
2022-11-23T19:07:56.130,84731,-2,452
2022-11-23T19:07:56.130,27727,1,452
2022-11-23T19:07:56.130,69426,1,452
2022-11-23T19:07:56.173,84731,-1,452
2022-11-23T19:07:56.173,28764,1,452
2022-11-23T19:07:56.321,2488,1,452
2022-11-23T19:07:56.321,84731,-5,452
2022-11-23T19:07:56.321,28161,1,452
2022-11-23T19:07:56.321,26465,1,452
2022-11-23T19:07:56.321,2058,1,452
2022-11-23T19:07:56.321,28662,1,452
2022-11-23T19:07:56.362,84731,-2,452
2022-11-23T19:07:56.362,27718,1,452
2022-11-23T19:07:56.362,28357,1,452
2022-11-23T19:07:56.489,1017,1,452
2022-11-23T19:07:56.489,28050,1,452
2022-11-23T19:07:56.489,1557,1,452
2022-11-23T19:07:56.489,2304,1,452
2022-11-23T19:07:56.489,84731,-5,452
2022-11-23T19:07:56.489,26087,1,452
2022-11-23T19:07:56.530,493,1,452
2022-11-23T19:07:56.530,84731,-3,452
2022-11-23T19:07:56.530,921,1,452
2022-11-23T19:07:56.530,27243,1,452
2022-11-23T19:07:56.570,1245,1,452
2022-11-23T19:07:56.570,84731,-1,452
2022-11-23T19:07:56.611,84731,-1,452
2022-11-23T19:07:56.611,2069,1,452
2022-11-23T19:07:56.654,84731,-1,452
2022-11-23T19:07:56.654,26432,1,452
2022-11-23T19:07:56.700,1094,1,452
2022-11-23T19:07:56.700,84731,-1,452
2022-11-23T19:07:56.740,84731,-1,452
2022-11-23T19:07:56.740,69063,1,452
2022-11-23T19:07:56.780,84731,-1,452
2022-11-23T19:07:56.780,1920,1,452
2022-11-23T19:07:56.825,1807,1,452
2022-11-23T19:07:56.825,84731,-1,452
2022-11-23T19:07:56.866,84731,-1,452
2022-11-23T19:07:56.866,1024,1,452
2022-11-23T19:07:56.906,84731,-1,452
2022-11-23T19:07:56.906,26618,1,452
2022-11-23T19:07:56.946,2325,1,452
2022-11-23T19:07:56.946,84731,-1,452
2022-11-23T19:07:56.990,84731,-1,452
2022-11-23T19:07:56.990,1521,1,452
2022-11-23T19:07:57.031,84731,-1,452
2022-11-23T19:07:57.031,1488,1,452
2022-11-23T19:07:57.071,84731,-1,452
2022-11-23T19:07:57.071,2310,1,452
2022-11-23T19:07:57.072,68921,1,452
2022-11-23T19:07:57.072,84731,-1,452
2022-11-23T19:07:57.161,84731,-1,452
2022-11-23T19:07:57.161,2802,1,452
2022-11-23T19:07:57.162,26313,1,452
2022-11-23T19:07:57.162,84731,-1,452
2022-11-23T19:07:57.201,28765,1,452
2022-11-23T19:07:57.201,84731,-1,452
2022-11-23T19:07:57.241,84731,-1,452
2022-11-23T19:07:57.241,27397,1,452
2022-11-23T19:07:57.282,28355,1,452
2022-11-23T19:07:57.282,84731,-1,452
2022-11-23T19:07:57.323,2325,1,452
2022-11-23T19:07:57.323,84731,-1,452
2022-11-23T19:07:57.406,28655,1,452
2022-11-23T19:07:57.406,84731,-1,452
2022-11-23T19:07:57.407,2802,1,452
2022-11-23T19:07:57.407,84731,-1,452
2022-11-23T19:07:57.450,84731,-1,452
2022-11-23T19:07:57.450,425,1,452
2022-11-23T19:07:57.491,84731,-1,452
2022-11-23T19:07:57.491,1518,1,452
2022-11-23T19:07:57.531,84731,-1,452
2022-11-23T19:07:57.531,28348,1,452
2022-11-23T19:07:57.572,84731,-1,452
2022-11-23T19:07:57.572,27420,1,452
2022-11-23T19:07:57.693,25913,1,452
2022-11-23T19:07:57.693,28506,1,452
2022-11-23T19:07:57.693,84731,-2,452
2022-11-23T19:10:55.100,2304,1,452
2022-11-23T19:10:55.100,84731,-1,452
2022-11-23T19:10:55.141,84731,-1,452
2022-11-23T19:10:55.141,28662,1,452
2022-11-23T19:10:55.193,1920,1,452
2022-11-23T19:10:55.193,84731,-1,452
2022-11-23T19:10:55.233,934,1,452
2022-11-23T19:10:55.233,84731,-1,452
2022-11-23T19:10:55.234,84731,-1,452
2022-11-23T19:10:55.234,28765,1,452
2022-11-23T19:10:55.274,929,1,452
2022-11-23T19:10:55.274,84731,-1,452
2022-11-23T19:10:55.314,84731,-1,452
2022-11-23T19:10:55.314,1564,1,452
2022-11-23T19:10:55.363,2807,1,452
2022-11-23T19:10:55.363,84731,-1,452
2022-11-23T19:10:55.408,84731,-1,452
2022-11-23T19:10:55.408,2657,1,452
2022-11-23T19:10:55.463,84731,-1,452
2022-11-23T19:10:55.463,26770,1,452
2022-11-23T19:10:55.512,26626,1,452
2022-11-23T19:10:55.512,84731,-1,452
2022-11-23T19:10:55.513,27736,1,452
2022-11-23T19:10:55.513,84731,-1,452
2022-11-23T19:10:55.553,27736,1,452
2022-11-23T19:10:55.553,84731,-1,452
2022-11-23T19:10:55.594,68964,1,452
2022-11-23T19:10:55.594,84731,-1,452
2022-11-23T19:10:55.641,1567,1,452
2022-11-23T19:10:55.641,84731,-1,452
2022-11-23T19:10:55.681,84731,-1,452
2022-11-23T19:10:55.681,929,1,452
2022-11-23T19:10:55.723,84731,-1,452
2022-11-23T19:10:55.723,1767,1,452
2022-11-23T19:10:55.772,84731,-1,452
2022-11-23T19:10:55.772,559,1,452
2022-11-23T19:10:55.817,84731,-1,452
2022-11-23T19:10:55.817,27734,1,452
2022-11-23T19:10:55.859,84731,-1,452
2022-11-23T19:10:55.859,1438,1,452
2022-11-23T19:10:55.899,26313,1,452
2022-11-23T19:10:55.899,84731,-1,452
2022-11-23T19:10:55.945,27555,1,452
2022-11-23T19:10:55.945,84731,-1,452
2022-11-23T19:10:55.986,1557,1,452
2022-11-23T19:10:55.986,84731,-1,452
2022-11-23T19:10:56.026,26329,1,452
2022-11-23T19:10:56.026,84731,-1,452
2022-11-23T19:10:56.068,84731,-1,452
2022-11-23T19:10:56.068,28655,1,452
2022-11-23T19:10:56.110,27877,1,452
2022-11-23T19:10:56.110,84731,-1,452
2022-11-23T19:10:56.111,84731,-1,452
2022-11-23T19:10:56.111,27617,1,452
2022-11-23T19:10:56.151,84731,-1,452
2022-11-23T19:10:56.151,28505,1,452
2022-11-23T19:10:56.192,84731,-1,452
2022-11-23T19:10:56.192,26320,1,452
2022-11-23T19:10:56.232,27555,1,452
2022-11-23T19:10:56.232,84731,-1,452
2022-11-23T19:10:56.273,84731,-1,452
2022-11-23T19:10:56.273,2661,1,452
2022-11-23T19:10:56.355,26457,1,452
2022-11-23T19:10:56.355,84731,-1,452
2022-11-23T19:10:56.356,84731,-1,452
2022-11-23T19:10:56.356,411,1,452
2022-11-23T19:10:56.395,84731,-1,452
2022-11-23T19:10:56.395,1751,1,452
2022-11-23T19:10:56.435,84731,-1,452
2022-11-23T19:10:56.435,2794,1,452
2022-11-23T19:10:56.481,1488,1,452
2022-11-23T19:10:56.481,84731,-1,452
2022-11-23T19:10:56.521,466,1,452
2022-11-23T19:10:56.521,84731,-1,452
2022-11-23T19:10:56.564,26102,1,452
2022-11-23T19:10:56.564,84731,-1,452
2022-11-23T19:10:56.604,1939,1,452
2022-11-23T19:10:56.604,84731,-1,452
2022-11-23T19:10:56.699,84731,-2,452
2022-11-23T19:10:56.699,28357,1,452
2022-11-23T19:10:56.699,25904,1,452
2022-11-23T19:10:56.742,2298,1,452
2022-11-23T19:10:56.742,84731,-1,452
2022-11-23T19:10:56.743,69595,1,452
2022-11-23T19:10:56.743,84731,-1,452
2022-11-23T19:10:56.838,84731,-1,452
2022-11-23T19:10:56.838,1778,1,452
2022-11-23T19:10:56.839,84731,-1,452
2022-11-23T19:10:56.839,45105,1,452
2022-11-23T19:10:56.878,2303,1,452
2022-11-23T19:10:56.878,84731,-1,452
2022-11-23T19:10:56.918,1256,1,452
2022-11-23T19:10:56.918,84731,-1,452
2022-11-23T19:10:56.958,1433,1,452
2022-11-23T19:10:56.958,84731,-1,452
2022-11-23T19:10:56.999,84731,-1,452
2022-11-23T19:10:56.999,1518,1,452
2022-11-23T19:10:57.046,84731,-1,452
2022-11-23T19:10:57.046,2308,1,452
2022-11-23T19:10:57.091,84731,-1,452
2022-11-23T19:10:57.091,26297,1,452
2022-11-23T19:10:57.131,28506,1,452
2022-11-23T19:10:57.131,84731,-1,452
2022-11-23T19:10:57.176,84731,-1,452
2022-11-23T19:10:57.176,27084,1,452
2022-11-23T19:10:57.226,1490,1,452
2022-11-23T19:10:57.226,84731,-1,452
2022-11-23T19:10:57.227,84731,-1,452
2022-11-23T19:10:57.227,934,1,452
2022-11-23T19:10:57.309,26940,1,452
2022-11-23T19:10:57.309,84731,-1,452
2022-11-23T19:10:57.349,84731,-1,452
2022-11-23T19:10:57.349,69492,1,452
2022-11-23T19:10:57.391,1518,1,452
2022-11-23T19:10:57.391,84731,-1,452
2022-11-23T19:10:57.392,84731,-1,452
2022-11-23T19:10:57.392,1779,1,452
2022-11-23T19:10:57.432,27555,1,452
2022-11-23T19:10:57.432,84731,-1,452
2022-11-23T19:10:57.526,84731,-1,452
2022-11-23T19:10:57.526,2652,1,452
2022-11-23T19:10:57.527,28175,1,452
2022-11-23T19:10:57.527,84731,-1,452
2022-11-23T19:10:57.568,84731,-1,452
2022-11-23T19:10:57.568,69426,1,452
2022-11-23T19:10:57.610,84731,-1,452
2022-11-23T19:10:57.610,26924,1,452
2022-11-23T19:10:57.650,84731,-1,452
2022-11-23T19:10:57.650,1540,1,452
2022-11-23T19:10:57.692,27098,1,452
2022-11-23T19:10:57.692,84731,-1,452
2022-11-23T19:10:57.737,84731,-1,452
2022-11-23T19:10:57.737,28048,1,452
2022-11-23T19:10:57.777,84731,-1,452
2022-11-23T19:10:57.777,26375,1,452
2022-11-23T19:10:57.817,26595,1,452
2022-11-23T19:10:57.817,84731,-1,452
2022-11-23T19:10:57.868,84731,-1,452
2022-11-23T19:10:57.868,2656,1,452
2022-11-23T19:10:57.869,2794,1,452
2022-11-23T19:10:57.869,84731,-1,452
2022-11-23T19:10:57.914,2057,1,452
2022-11-23T19:10:57.914,84731,-1,452
2022-11-23T19:10:57.954,84731,-1,452
2022-11-23T19:10:57.954,25883,1,452
2022-11-23T19:10:57.998,84731,-1,452
2022-11-23T19:10:57.998,2316,1,452
2022-11-23T19:10:58.038,2299,1,452
2022-11-23T19:10:58.038,84731,-1,452
2022-11-23T19:10:58.084,84731,-1,452
2022-11-23T19:10:58.084,28669,1,452
2022-11-23T19:10:58.131,511,1,452
2022-11-23T19:10:58.131,84731,-1,452
2022-11-23T19:10:58.224,84731,-2,452
2022-11-23T19:10:58.224,28647,1,452
2022-11-23T19:10:58.224,466,1,452
2022-11-23T19:10:58.266,28769,1,452
2022-11-23T19:10:58.266,84731,-1,452
2022-11-23T19:10:58.267,28161,1,452
2022-11-23T19:10:58.267,84731,-1,452
2022-11-23T19:10:58.350,84731,-1,452
2022-11-23T19:10:58.350,2492,1,452
2022-11-23T19:10:58.351,2500,1,452
2022-11-23T19:10:58.351,84731,-1,452
2022-11-23T19:10:58.395,28662,1,452
2022-11-23T19:10:58.395,84731,-1,452
2022-11-23T19:10:58.442,84731,-1,452
2022-11-23T19:10:58.442,28506,1,452
2022-11-23T19:10:58.550,934,1,452
2022-11-23T19:10:58.550,2803,1,452
2022-11-23T19:10:58.550,84731,-2,452
2022-11-23T19:10:58.598,84731,-1,452
2022-11-23T19:10:58.598,1236,1,452
2022-11-23T19:10:58.599,25911,1,452
2022-11-23T19:10:58.599,84731,-1,452
2022-11-23T19:10:58.643,26915,1,452
2022-11-23T19:10:58.643,84731,-1,452
2022-11-23T19:10:58.684,2043,1,452
2022-11-23T19:10:58.684,84731,-1,452
2022-11-23T19:10:58.724,84731,-1,452
2022-11-23T19:10:58.724,28019,1,452
2022-11-23T19:10:58.776,433,1,452
2022-11-23T19:10:58.776,84731,-1,452
2022-11-23T19:10:58.817,84731,-1,452
2022-11-23T19:10:58.817,1800,1,452
2022-11-23T19:10:58.857,27721,1,452
2022-11-23T19:10:58.857,84731,-1,452
2022-11-23T19:10:58.898,27098,1,452
2022-11-23T19:10:58.898,84731,-1,452
2022-11-23T19:10:58.938,84731,-1,452
2022-11-23T19:10:58.938,758,1,452
2022-11-23T19:10:58.982,27705,1,452
2022-11-23T19:10:58.982,84731,-1,452
2022-11-23T19:10:59.023,23239,1,452
2022-11-23T19:10:59.023,84731,-1,452
2022-11-23T19:10:59.063,84731,-1,452
2022-11-23T19:10:59.063,26595,1,452
2022-11-23T19:10:59.151,26792,1,452
2022-11-23T19:10:59.151,84731,-2,452
2022-11-23T19:10:59.151,1491,1,452
2022-11-23T19:10:59.191,1015,1,452
2022-11-23T19:10:59.191,84731,-1,452
2022-11-23T19:10:59.233,84731,-1,452
2022-11-23T19:10:59.233,68964,1,452
2022-11-23T19:10:59.234,459,1,452
2022-11-23T19:10:59.234,84731,-1,452
2022-11-23T19:10:59.317,84731,-1,452
2022-11-23T19:10:59.317,68921,1,452
2022-11-23T19:10:59.318,84731,-1,452
2022-11-23T19:10:59.318,2303,1,452
2022-11-23T19:10:59.357,84731,-1,452
2022-11-23T19:10:59.357,28032,1,452
2022-11-23T19:10:59.398,1751,1,452
2022-11-23T19:10:59.398,84731,-1,452
2022-11-23T19:10:59.447,1024,1,452
2022-11-23T19:10:59.447,84731,-1,452
2022-11-23T19:10:59.497,84731,-1,452
2022-11-23T19:10:59.497,2807,1,452
2022-11-23T19:10:59.609,26618,1,452
2022-11-23T19:10:59.609,2298,1,452
2022-11-23T19:10:59.609,84731,-2,452
2022-11-23T19:10:59.610,84731,-1,452
2022-11-23T19:10:59.610,28048,1,452
2022-11-23T19:10:59.649,2328,1,452
2022-11-23T19:10:59.649,84731,-1,452
2022-11-23T19:10:59.704,84731,-1,452
2022-11-23T19:10:59.704,27084,1,452
2022-11-23T19:10:59.746,84731,-1,452
2022-11-23T19:10:59.746,26777,1,452
2022-11-23T19:10:59.787,28757,1,452
2022-11-23T19:10:59.787,84731,-1,452
2022-11-23T19:10:59.788,84731,-1,452
2022-11-23T19:10:59.788,1479,1,452
2022-11-23T19:10:59.873,84731,-1,452
2022-11-23T19:10:59.873,69405,1,452
2022-11-23T19:10:59.874,84731,-1,452
2022-11-23T19:10:59.874,28169,1,452
2022-11-23T19:10:59.917,929,1,452
2022-11-23T19:10:59.917,84731,-1,452
2022-11-23T19:11:00.025,84731,-2,452
2022-11-23T19:11:00.025,1490,1,452
2022-11-23T19:11:00.025,27878,1,452
2022-11-23T19:11:00.066,28655,1,452
2022-11-23T19:11:00.066,84731,-1,452
2022-11-23T19:11:00.067,1550,1,452
2022-11-23T19:11:00.067,84731,-1,452
2022-11-23T19:11:00.152,1243,1,452
2022-11-23T19:11:00.152,84731,-1,452
2022-11-23T19:11:00.153,69492,1,452
2022-11-23T19:11:00.153,84731,-1,452
2022-11-23T19:11:00.268,84731,-2,452
2022-11-23T19:11:00.268,26624,1,452
2022-11-23T19:11:00.268,1567,1,452
2022-11-23T19:11:00.269,84731,-1,452
2022-11-23T19:11:00.269,1776,1,452
2022-11-23T19:11:00.315,465,1,452
2022-11-23T19:11:00.315,84731,-1,452
2022-11-23T19:11:00.357,84731,-1,452
2022-11-23T19:11:00.357,621,1,452
2022-11-23T19:11:00.397,84731,-1,452
2022-11-23T19:11:00.397,27860,1,452
2022-11-23T19:11:00.438,84731,-1,452
2022-11-23T19:11:00.438,2289,1,452
2022-11-23T19:11:00.489,28753,1,452
2022-11-23T19:11:00.489,84731,-1,452
2022-11-23T19:11:00.530,84731,-1,452
2022-11-23T19:11:00.530,28499,1,452
2022-11-23T19:11:00.571,2810,1,452
2022-11-23T19:11:00.571,84731,-1,452
2022-11-23T19:11:00.612,84731,-1,452
2022-11-23T19:11:00.612,2497,1,452
2022-11-23T19:11:00.660,2325,1,452
2022-11-23T19:11:00.660,84731,-1,452
2022-11-23T19:11:00.700,84731,-1,452
2022-11-23T19:11:00.700,27549,1,452
2022-11-23T19:11:00.743,84731,-1,452
2022-11-23T19:11:00.743,27860,1,452
2022-11-23T19:11:00.797,26447,1,452
2022-11-23T19:11:00.797,84731,-1,452
2022-11-23T19:11:00.798,84731,-1,452
2022-11-23T19:11:00.798,27736,1,452
2022-11-23T19:11:00.838,1559,1,452
2022-11-23T19:11:00.838,84731,-1,452
2022-11-23T19:11:00.881,26313,1,452
2022-11-23T19:11:00.881,84731,-1,452
2022-11-23T19:11:00.929,26297,1,452
2022-11-23T19:11:00.929,84731,-1,452
2022-11-23T19:11:01.035,2316,1,452
2022-11-23T19:11:01.035,28191,1,452
2022-11-23T19:11:01.035,84731,-2,452
2022-11-23T19:11:01.036,28760,1,452
2022-11-23T19:11:01.036,84731,-1,452
2022-11-23T19:11:01.075,84731,-1,452
2022-11-23T19:11:01.075,1521,1,452
2022-11-23T19:11:01.115,84731,-1,452
2022-11-23T19:11:01.115,611,1,452
2022-11-23T19:11:01.160,84731,-1,452
2022-11-23T19:11:01.160,1258,1,452
2022-11-23T19:11:01.245,84731,-1,452
